t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
20591,0.3068,0.642,0.0512,71.62621990462155,0.1964,0.2186,0.517,0.0022,0.0314,0.0344,1104,1250,168,0.2208,0.25,0.0336
20592,0.3148,0.6292,0.056,71.53488588790233,0.205,0.217,0.503,0.0026,0.0354,0.037,1098,1262,190,0.2196,0.2524,0.038
20593,0.324,0.6124,0.0636,71.47799375226764,0.2098,0.227,0.4806,0.0014,0.0366,0.0446,1142,1318,190,0.2284,0.2636,0.038
20594,0.3152,0.6156,0.0692,71.4764694298814,0.2034,0.222,0.4858,0.0016,0.0376,0.0496,1118,1298,196,0.2236,0.2596,0.0392
20595,0.304,0.6172,0.0788,71.43863704243111,0.1926,0.2204,0.4864,0.0024,0.0412,0.057,1114,1308,218,0.2228,0.2616,0.0436
20596,0.2992,0.614,0.0868,71.36787807957658,0.1904,0.2162,0.4862,0.0014,0.0394,0.0664,1088,1278,204,0.2176,0.2556,0.0408
20597,0.2924,0.6212,0.0864,71.28998779656706,0.1888,0.2042,0.4994,0.003,0.0394,0.0652,1036,1218,212,0.2072,0.2436,0.0424
20598,0.3012,0.6088,0.09,71.17658539518443,0.1998,0.2,0.4886,0.0028,0.0404,0.0684,1014,1202,216,0.2028,0.2404,0.0432
20599,0.3128,0.596,0.0912,71.10159600497848,0.2026,0.2178,0.4662,0.0026,0.0418,0.069,1102,1298,222,0.2204,0.2596,0.0444
20600,0.3132,0.5928,0.094,71.09457193534747,0.198,0.2278,0.4592,0.0026,0.0394,0.073,1152,1336,210,0.2304,0.2672,0.042
20601,0.306,0.598,0.096,71.10186357106166,0.195,0.218,0.472,0.004,0.034,0.077,1110,1260,190,0.222,0.252,0.038
20602,0.3164,0.5912,0.0924,71.06763658275727,0.2064,0.2156,0.4652,0.0044,0.0364,0.072,1100,1260,204,0.22,0.252,0.0408
20603,0.312,0.5988,0.0892,71.0645594621573,0.206,0.2076,0.4772,0.0044,0.0356,0.0692,1060,1216,200,0.212,0.2432,0.04
20604,0.314,0.5996,0.0864,71.03212974888096,0.2082,0.2068,0.48,0.0048,0.0324,0.0678,1058,1196,186,0.2116,0.2392,0.0372
20605,0.324,0.5948,0.0812,71.00381197182514,0.2134,0.215,0.4722,0.0062,0.0302,0.063,1106,1226,182,0.2212,0.2452,0.0364
20606,0.3356,0.588,0.0764,71.01555085426462,0.2192,0.2252,0.4588,0.0076,0.0332,0.056,1164,1292,204,0.2328,0.2584,0.0408
20607,0.3384,0.5932,0.0684,71.07400240076568,0.2242,0.2212,0.4666,0.0072,0.032,0.0488,1142,1266,196,0.2284,0.2532,0.0392
20608,0.35,0.5872,0.0628,71.12823711245608,0.232,0.2288,0.4562,0.0072,0.0332,0.0426,1180,1310,202,0.236,0.262,0.0404
20609,0.3576,0.5856,0.0568,71.22496204630094,0.24,0.2266,0.4548,0.0086,0.035,0.035,1176,1308,218,0.2352,0.2616,0.0436
20610,0.3636,0.5856,0.0508,71.33109219748029,0.2476,0.226,0.4574,0.006,0.0304,0.0326,1160,1282,182,0.232,0.2564,0.0364
20611,0.3764,0.5736,0.05,71.44715276988951,0.2626,0.2226,0.4478,0.005,0.029,0.033,1138,1258,170,0.2276,0.2516,0.034
20612,0.3744,0.574,0.0516,71.59682465838546,0.2582,0.2282,0.4454,0.0042,0.029,0.035,1162,1286,166,0.2324,0.2572,0.0332
20613,0.378,0.5696,0.0524,71.7344575363228,0.263,0.2274,0.4402,0.0026,0.0314,0.0354,1150,1294,170,0.23,0.2588,0.034
20614,0.3868,0.5588,0.0544,71.8764054764091,0.2694,0.2324,0.4276,0.0024,0.03,0.0382,1174,1312,162,0.2348,0.2624,0.0324
20615,0.3912,0.5508,0.058,72.04631600071407,0.2672,0.2456,0.412,0.0024,0.032,0.0408,1240,1388,172,0.248,0.2776,0.0344
20616,0.3892,0.5488,0.062,72.23602368290845,0.2678,0.2416,0.4126,0.0012,0.0308,0.046,1214,1362,160,0.2428,0.2724,0.032
20617,0.3912,0.5432,0.0656,72.40211118774008,0.266,0.248,0.4026,0.0024,0.0332,0.0478,1252,1406,178,0.2504,0.2812,0.0356
20618,0.3876,0.5416,0.0708,72.5700637420191,0.2624,0.2482,0.4,0.0022,0.035,0.0522,1252,1416,186,0.2504,0.2832,0.0372
20619,0.3924,0.5376,0.07,72.71698355708435,0.2694,0.2434,0.398,0.0026,0.0358,0.0508,1230,1396,192,0.246,0.2792,0.0384
20620,0.3916,0.5368,0.0716,72.86342067469349,0.2698,0.2408,0.3984,0.0028,0.036,0.0522,1218,1384,194,0.2436,0.2768,0.0388
20621,0.3904,0.5424,0.0672,72.99468271087669,0.2716,0.2348,0.4064,0.0028,0.0372,0.0472,1188,1360,200,0.2376,0.272,0.04
20622,0.396,0.5384,0.0656,73.1030532989881,0.2754,0.237,0.4008,0.0042,0.0382,0.0444,1206,1376,212,0.2412,0.2752,0.0424
20623,0.3888,0.5484,0.0628,73.22577461687949,0.2732,0.2278,0.4148,0.0034,0.0394,0.0414,1156,1336,214,0.2312,0.2672,0.0428
20624,0.3924,0.5436,0.064,73.30463100512175,0.2762,0.2296,0.4094,0.0028,0.0388,0.0432,1162,1342,208,0.2324,0.2684,0.0416
20625,0.3988,0.5344,0.0668,73.39989396888186,0.2738,0.2464,0.3946,0.0036,0.0332,0.0484,1250,1398,184,0.25,0.2796,0.0368
20626,0.3944,0.5416,0.064,73.53381198875759,0.271,0.2432,0.4042,0.0036,0.0316,0.0464,1234,1374,176,0.2468,0.2748,0.0352
20627,0.3936,0.544,0.0624,73.63674542053938,0.2722,0.2382,0.4102,0.0046,0.0294,0.0454,1214,1338,170,0.2428,0.2676,0.034
20628,0.3972,0.5424,0.0604,73.72179953897579,0.2742,0.242,0.407,0.004,0.0288,0.044,1230,1354,164,0.246,0.2708,0.0328
20629,0.3904,0.554,0.0556,73.81818768075667,0.2678,0.2412,0.419,0.004,0.0288,0.0392,1226,1350,164,0.2452,0.27,0.0328
20630,0.3876,0.5584,0.054,73.87520112431852,0.2638,0.2444,0.422,0.0032,0.0284,0.0382,1238,1364,158,0.2476,0.2728,0.0316
20631,0.378,0.572,0.05,73.91944448520356,0.252,0.248,0.433,0.004,0.03,0.033,1260,1390,170,0.252,0.278,0.034
20632,0.362,0.5868,0.0512,73.9248115024227,0.2464,0.227,0.4588,0.0042,0.029,0.0346,1156,1280,166,0.2312,0.256,0.0332
20633,0.3576,0.5892,0.0532,73.84957807505407,0.2436,0.225,0.4618,0.003,0.0298,0.0368,1140,1274,164,0.228,0.2548,0.0328
20634,0.3724,0.5696,0.058,73.76563014032159,0.2464,0.2466,0.43,0.0054,0.0326,0.039,1260,1396,190,0.252,0.2792,0.038
20635,0.362,0.5768,0.0612,73.76725697866318,0.2372,0.2466,0.4364,0.003,0.0342,0.0426,1248,1404,186,0.2496,0.2808,0.0372
20636,0.3576,0.5824,0.06,73.73845309082664,0.2316,0.2464,0.4422,0.0056,0.034,0.0402,1260,1402,198,0.252,0.2804,0.0396
20637,0.3496,0.5956,0.0548,73.69126439201452,0.2264,0.2424,0.4574,0.004,0.034,0.0358,1232,1382,190,0.2464,0.2764,0.038
20638,0.3476,0.5928,0.0596,73.61466894663535,0.2248,0.2394,0.454,0.0062,0.0382,0.0374,1228,1388,222,0.2456,0.2776,0.0444
20639,0.3428,0.5964,0.0608,73.53684702132296,0.2222,0.2336,0.46,0.0076,0.0392,0.0374,1206,1364,234,0.2412,0.2728,0.0468
20640,0.3404,0.5972,0.0624,73.43998253911559,0.2218,0.2314,0.4618,0.0058,0.0394,0.0398,1186,1354,226,0.2372,0.2708,0.0452
20641,0.3412,0.6008,0.058,73.34513392760442,0.2234,0.2294,0.469,0.0062,0.0342,0.0378,1178,1318,202,0.2356,0.2636,0.0404
20642,0.3528,0.5912,0.056,73.25428367096943,0.2306,0.2388,0.4556,0.0056,0.0324,0.037,1222,1356,190,0.2444,0.2712,0.038
20643,0.3508,0.5916,0.0576,73.22409181034237,0.2346,0.2274,0.4628,0.005,0.0302,0.04,1162,1288,176,0.2324,0.2576,0.0352
20644,0.3544,0.5908,0.0548,73.17968341230093,0.2374,0.2266,0.462,0.0074,0.031,0.0356,1170,1288,192,0.234,0.2576,0.0384
20645,0.3656,0.5816,0.0528,73.14678318866851,0.2424,0.2408,0.4436,0.0056,0.0352,0.0324,1232,1380,204,0.2464,0.276,0.0408
20646,0.3684,0.5788,0.0528,73.17861376717698,0.242,0.249,0.4378,0.0038,0.033,0.0344,1264,1410,184,0.2528,0.282,0.0368
20647,0.3632,0.5812,0.0556,73.23166737567996,0.2378,0.2474,0.442,0.0034,0.031,0.0384,1254,1392,172,0.2508,0.2784,0.0344
20648,0.354,0.5868,0.0592,73.26557001435287,0.2306,0.2438,0.4482,0.003,0.0334,0.041,1234,1386,182,0.2468,0.2772,0.0364
20649,0.3596,0.5816,0.0588,73.26483325993122,0.2316,0.252,0.4394,0.004,0.0324,0.0406,1280,1422,182,0.256,0.2844,0.0364
20650,0.3592,0.582,0.0588,73.2913374090028,0.2346,0.2452,0.4442,0.004,0.0304,0.0416,1246,1378,172,0.2492,0.2756,0.0344
20651,0.3532,0.5876,0.0592,73.30730511062707,0.2278,0.2474,0.4478,0.0034,0.0322,0.0414,1254,1398,178,0.2508,0.2796,0.0356
20652,0.3336,0.604,0.0624,73.30258855871261,0.2122,0.2402,0.4678,0.0026,0.0322,0.045,1214,1362,174,0.2428,0.2724,0.0348
20653,0.3256,0.61,0.0644,73.21928357483719,0.206,0.2376,0.475,0.0016,0.0324,0.0474,1196,1350,170,0.2392,0.27,0.034
20654,0.3216,0.608,0.0704,73.11073159976178,0.2058,0.2302,0.4758,0.0014,0.0342,0.0526,1158,1322,178,0.2316,0.2644,0.0356
20655,0.3196,0.61,0.0704,72.99153024363119,0.2008,0.2354,0.4762,0.0022,0.0322,0.0532,1188,1338,172,0.2376,0.2676,0.0344
20656,0.3188,0.6072,0.074,72.87508932419442,0.2012,0.2324,0.4732,0.0028,0.0356,0.0548,1176,1340,192,0.2352,0.268,0.0384
20657,0.3116,0.61,0.0784,72.76037504187362,0.197,0.226,0.4788,0.0032,0.0364,0.0586,1146,1312,198,0.2292,0.2624,0.0396
20658,0.314,0.606,0.08,72.6233861824312,0.204,0.2158,0.48,0.0042,0.0362,0.0598,1100,1260,202,0.22,0.252,0.0404
20659,0.3144,0.6056,0.08,72.49345122138241,0.2058,0.213,0.4808,0.0042,0.0366,0.0596,1086,1248,204,0.2172,0.2496,0.0408
20660,0.3256,0.592,0.0824,72.37164927225044,0.2112,0.224,0.4612,0.0048,0.0376,0.0612,1144,1308,212,0.2288,0.2616,0.0424
20661,0.3332,0.5792,0.0876,72.31201784544515,0.2182,0.2242,0.447,0.0058,0.0402,0.0646,1150,1322,230,0.23,0.2644,0.046
20662,0.3468,0.5584,0.0948,72.28809336998675,0.2236,0.2396,0.42,0.0068,0.0372,0.0728,1232,1384,220,0.2464,0.2768,0.044
20663,0.3364,0.5688,0.0948,72.33622467175384,0.2174,0.232,0.4354,0.006,0.0348,0.0744,1190,1334,204,0.238,0.2668,0.0408
20664,0.336,0.5656,0.0984,72.33356266435534,0.213,0.2382,0.4282,0.0078,0.0366,0.0762,1230,1374,222,0.246,0.2748,0.0444
20665,0.3252,0.5804,0.0944,72.33539638187015,0.2048,0.2346,0.4444,0.0062,0.0374,0.0726,1204,1360,218,0.2408,0.272,0.0436
20666,0.3324,0.5756,0.092,72.2906751541113,0.2134,0.2326,0.4398,0.0054,0.039,0.0698,1190,1358,222,0.238,0.2716,0.0444
20667,0.3236,0.588,0.0884,72.27244680123043,0.2018,0.2372,0.4474,0.0064,0.044,0.0632,1218,1406,252,0.2436,0.2812,0.0504
20668,0.3248,0.5876,0.0876,72.22477255408324,0.2022,0.2404,0.4456,0.0048,0.0436,0.0634,1226,1420,242,0.2452,0.284,0.0484
20669,0.32,0.5892,0.0908,72.19183106988213,0.2006,0.2336,0.4496,0.0052,0.0456,0.0654,1194,1396,254,0.2388,0.2792,0.0508
20670,0.3172,0.5908,0.092,72.1386708429959,0.2062,0.2162,0.4608,0.0058,0.0438,0.0672,1110,1300,248,0.222,0.26,0.0496
20671,0.334,0.5728,0.0932,72.06052357266742,0.2232,0.2158,0.4446,0.0058,0.0406,0.07,1108,1282,232,0.2216,0.2564,0.0464
20672,0.3444,0.5628,0.0928,72.0508224694718,0.2356,0.211,0.4382,0.0066,0.0382,0.0704,1088,1246,224,0.2176,0.2492,0.0448
20673,0.3624,0.5472,0.0904,72.07455992176246,0.252,0.214,0.4184,0.0068,0.0436,0.0652,1104,1288,252,0.2208,0.2576,0.0504
20674,0.376,0.5344,0.0896,72.16343400298345,0.261,0.2208,0.4012,0.0092,0.0456,0.0622,1150,1332,274,0.23,0.2664,0.0548
20675,0.3984,0.512,0.0896,72.29652435885025,0.2816,0.223,0.378,0.0106,0.045,0.0618,1168,1340,278,0.2336,0.268,0.0556
20676,0.4008,0.5088,0.0904,72.50084307647181,0.2824,0.2276,0.3722,0.0092,0.0456,0.063,1184,1366,274,0.2368,0.2732,0.0548
20677,0.4096,0.5056,0.0848,72.70671761109452,0.293,0.2222,0.3738,0.011,0.0414,0.0586,1166,1318,262,0.2332,0.2636,0.0524
20678,0.418,0.4988,0.0832,72.91528395617914,0.3018,0.2206,0.3678,0.0118,0.0414,0.0566,1162,1310,266,0.2324,0.262,0.0532
20679,0.4384,0.486,0.0756,73.13404021453506,0.3198,0.2278,0.3506,0.0094,0.043,0.0494,1186,1354,262,0.2372,0.2708,0.0524
20680,0.4504,0.4772,0.0724,73.41633655598443,0.3298,0.2324,0.3388,0.0088,0.0444,0.0458,1206,1384,266,0.2412,0.2768,0.0532
20681,0.4552,0.4748,0.07,73.72729679933727,0.3274,0.2462,0.3292,0.0094,0.045,0.0428,1278,1456,272,0.2556,0.2912,0.0544
20682,0.458,0.4692,0.0728,74.04453214423324,0.3298,0.2476,0.3262,0.0088,0.0384,0.0492,1282,1430,236,0.2564,0.286,0.0472
20683,0.4556,0.478,0.0664,74.35439828146151,0.3242,0.2548,0.3338,0.008,0.0336,0.0456,1314,1442,208,0.2628,0.2884,0.0416
20684,0.4444,0.4912,0.0644,74.63722568832098,0.3114,0.2576,0.345,0.0084,0.0348,0.0428,1330,1462,216,0.266,0.2924,0.0432
20685,0.4496,0.4956,0.0548,74.85832576342833,0.3144,0.2618,0.3508,0.0086,0.0278,0.0366,1352,1448,182,0.2704,0.2896,0.0364
20686,0.4496,0.508,0.0424,75.08108184559963,0.3128,0.2668,0.3636,0.0068,0.022,0.028,1368,1444,144,0.2736,0.2888,0.0288
20687,0.438,0.5256,0.0364,75.2884354668982,0.3046,0.2596,0.3874,0.0072,0.0168,0.0244,1334,1382,120,0.2668,0.2764,0.024
20688,0.4408,0.526,0.0332,75.4273232728305,0.3026,0.27,0.3822,0.0064,0.0176,0.0212,1382,1438,120,0.2764,0.2876,0.024
20689,0.4348,0.5372,0.028,75.57976769819169,0.2972,0.2696,0.3946,0.0056,0.0156,0.0174,1376,1426,106,0.2752,0.2852,0.0212
20690,0.4112,0.5636,0.0252,75.69940921976618,0.2708,0.276,0.418,0.0048,0.0152,0.0152,1404,1456,100,0.2808,0.2912,0.02
20691,0.4076,0.57,0.0224,75.73186015990497,0.265,0.2804,0.4224,0.0048,0.0148,0.0126,1426,1476,98,0.2852,0.2952,0.0196
20692,0.404,0.5776,0.0184,75.7538202249692,0.262,0.2794,0.4304,0.0046,0.015,0.0086,1420,1472,98,0.284,0.2944,0.0196
20693,0.4012,0.5844,0.0144,75.75947611576814,0.2598,0.279,0.4372,0.0038,0.0154,0.0048,1414,1472,96,0.2828,0.2944,0.0192
20694,0.3932,0.5932,0.0136,75.75535974562862,0.2538,0.2758,0.4478,0.003,0.015,0.0046,1394,1454,90,0.2788,0.2908,0.018
20695,0.3848,0.6032,0.012,75.7249326426449,0.245,0.2766,0.4592,0.003,0.0114,0.0048,1398,1440,72,0.2796,0.288,0.0144
20696,0.3832,0.606,0.0108,75.67251769501819,0.24,0.2832,0.4582,0.0032,0.0124,0.003,1432,1478,78,0.2864,0.2956,0.0156
20697,0.3724,0.6184,0.0092,75.63023570809922,0.233,0.2766,0.475,0.0022,0.0102,0.003,1394,1434,62,0.2788,0.2868,0.0124
20698,0.3684,0.6232,0.0084,75.55377985312946,0.2304,0.2754,0.4802,0.0006,0.0106,0.0028,1380,1430,56,0.276,0.286,0.0112
20699,0.342,0.6496,0.0084,75.47718347637098,0.2076,0.268,0.5102,0.0008,0.0108,0.0026,1344,1394,58,0.2688,0.2788,0.0116
20700,0.3212,0.6676,0.0112,75.30716590808946,0.1952,0.2516,0.5348,0.0004,0.014,0.004,1260,1328,72,0.252,0.2656,0.0144
20701,0.3092,0.6768,0.014,75.06542381505527,0.1902,0.2372,0.5508,0.0008,0.0148,0.0062,1190,1260,78,0.238,0.252,0.0156
20702,0.3036,0.6788,0.0176,74.78981854704593,0.1902,0.2264,0.558,0.0004,0.0152,0.0098,1134,1208,78,0.2268,0.2416,0.0156
20703,0.3096,0.6688,0.0216,74.51175467628516,0.1932,0.2306,0.5468,0.0022,0.0134,0.0138,1164,1220,78,0.2328,0.244,0.0156
20704,0.308,0.67,0.022,74.2851559100483,0.1928,0.2288,0.5474,0.0016,0.0164,0.013,1152,1226,90,0.2304,0.2452,0.018
20705,0.3048,0.672,0.0232,74.06983963847358,0.1934,0.2204,0.5534,0.0024,0.0168,0.0136,1114,1186,96,0.2228,0.2372,0.0192
20706,0.304,0.672,0.024,73.84859696302044,0.1954,0.2152,0.5568,0.002,0.0152,0.0154,1086,1152,86,0.2172,0.2304,0.0172
20707,0.314,0.6572,0.0288,73.63381469433264,0.2028,0.2214,0.5382,0.001,0.0166,0.02,1112,1190,88,0.2224,0.238,0.0176
20708,0.3144,0.6556,0.03,73.4809294597709,0.2068,0.214,0.5406,0.0012,0.016,0.0214,1076,1150,86,0.2152,0.23,0.0172
20709,0.3268,0.6372,0.036,73.32743642578917,0.2144,0.2234,0.5164,0.0014,0.0182,0.0262,1124,1208,98,0.2248,0.2416,0.0196
20710,0.3272,0.636,0.0368,73.24002055748105,0.2124,0.228,0.5126,0.0016,0.0188,0.0266,1148,1234,102,0.2296,0.2468,0.0204
20711,0.3356,0.6264,0.038,73.15928981046483,0.2218,0.2262,0.503,0.0014,0.0206,0.027,1138,1234,110,0.2276,0.2468,0.022
20712,0.3284,0.6296,0.042,73.10930984210607,0.2134,0.2286,0.5052,0.0014,0.0202,0.0312,1150,1244,108,0.23,0.2488,0.0216
20713,0.3232,0.63,0.0468,73.03685693638921,0.2086,0.2272,0.5058,0.002,0.0212,0.0352,1146,1242,116,0.2292,0.2484,0.0232
20714,0.314,0.638,0.048,72.94647333059667,0.2042,0.218,0.517,0.0016,0.024,0.0352,1098,1210,128,0.2196,0.242,0.0256
20715,0.3188,0.6296,0.0516,72.81567858464706,0.2076,0.2216,0.5052,0.0008,0.0272,0.0376,1112,1244,140,0.2224,0.2488,0.028
20716,0.3248,0.6152,0.06,72.71547240192773,0.2132,0.2218,0.4914,0.0014,0.0258,0.0464,1116,1238,136,0.2232,0.2476,0.0272
20717,0.3172,0.6196,0.0632,72.64724693761555,0.2044,0.2244,0.494,0.0012,0.0268,0.0492,1128,1256,140,0.2256,0.2512,0.028
20718,0.3264,0.6068,0.0668,72.55609112071299,0.206,0.2396,0.4732,0.0012,0.0276,0.0524,1204,1336,144,0.2408,0.2672,0.0288
20719,0.306,0.6232,0.0708,72.52139039524515,0.19,0.2306,0.494,0.0014,0.0278,0.0562,1160,1292,146,0.232,0.2584,0.0292
20720,0.2964,0.6316,0.072,72.40481110813482,0.1874,0.2152,0.5116,0.0028,0.0248,0.0582,1090,1200,138,0.218,0.24,0.0276
20721,0.2992,0.6332,0.0676,72.24085349201916,0.193,0.211,0.5138,0.0014,0.0278,0.053,1062,1194,146,0.2124,0.2388,0.0292
20722,0.3136,0.62,0.0664,72.08974026988092,0.2016,0.2222,0.4948,0.0018,0.0282,0.0514,1120,1252,150,0.224,0.2504,0.03
20723,0.3292,0.6064,0.0644,72.01001213509053,0.2142,0.227,0.4776,0.003,0.0306,0.0476,1150,1288,168,0.23,0.2576,0.0336
20724,0.3328,0.604,0.0632,71.99186388965244,0.2186,0.2244,0.4768,0.004,0.03,0.0462,1142,1272,170,0.2284,0.2544,0.034
20725,0.3284,0.6088,0.0628,71.97775029817524,0.2176,0.2182,0.4832,0.0034,0.033,0.0446,1108,1256,182,0.2216,0.2512,0.0364
20726,0.334,0.602,0.064,71.93486408616086,0.2176,0.228,0.4692,0.0048,0.0376,0.0428,1164,1328,212,0.2328,0.2656,0.0424
20727,0.3436,0.596,0.0604,71.91892716436577,0.2268,0.229,0.463,0.0046,0.037,0.0396,1168,1330,208,0.2336,0.266,0.0416
20728,0.3516,0.59,0.0584,71.9320608510276,0.2334,0.2312,0.4572,0.0052,0.0344,0.0386,1182,1328,198,0.2364,0.2656,0.0396
20729,0.348,0.5952,0.0568,71.969285095539,0.2308,0.2318,0.4626,0.0026,0.0334,0.0388,1172,1326,180,0.2344,0.2652,0.036
20730,0.348,0.5964,0.0556,71.99298405798285,0.2322,0.2288,0.4674,0.0028,0.0292,0.0396,1158,1290,160,0.2316,0.258,0.032
20731,0.364,0.5784,0.0576,72.00656537159927,0.2408,0.2424,0.4444,0.004,0.0256,0.0428,1232,1340,148,0.2464,0.268,0.0296
20732,0.3532,0.592,0.0548,72.09054161121064,0.2294,0.2438,0.4588,0.0038,0.0226,0.0416,1238,1332,132,0.2476,0.2664,0.0264
20733,0.3468,0.5976,0.0556,72.12710691370651,0.2248,0.2416,0.4644,0.0024,0.0248,0.042,1220,1332,136,0.244,0.2664,0.0272
20734,0.3452,0.5984,0.0564,72.13796758414877,0.2248,0.239,0.4656,0.0018,0.0266,0.0422,1204,1328,142,0.2408,0.2656,0.0284
20735,0.3512,0.588,0.0608,72.1412899018618,0.2328,0.2342,0.4578,0.0026,0.0262,0.0464,1184,1302,144,0.2368,0.2604,0.0288
20736,0.3504,0.5896,0.06,72.16484404331287,0.2384,0.2208,0.4672,0.0032,0.024,0.0464,1120,1224,136,0.224,0.2448,0.0272
20737,0.3612,0.578,0.0608,72.1678469673267,0.2434,0.2314,0.45,0.0042,0.0246,0.0464,1178,1280,144,0.2356,0.256,0.0288
20738,0.3732,0.5684,0.0584,72.2217702120183,0.2512,0.2402,0.4356,0.0038,0.0254,0.0438,1220,1328,146,0.244,0.2656,0.0292
20739,0.366,0.5804,0.0536,72.32667480855098,0.2478,0.2332,0.451,0.0032,0.0256,0.0392,1182,1294,144,0.2364,0.2588,0.0288
20740,0.3688,0.5744,0.0568,72.38649115532725,0.2496,0.235,0.445,0.0034,0.0238,0.0432,1192,1294,136,0.2384,0.2588,0.0272
20741,0.3696,0.574,0.0564,72.45898048506595,0.2508,0.2334,0.4454,0.0042,0.0238,0.0424,1188,1286,140,0.2376,0.2572,0.028
20742,0.3764,0.5728,0.0508,72.52802370517249,0.2582,0.2316,0.4458,0.0048,0.0224,0.0372,1182,1270,136,0.2364,0.254,0.0272
20743,0.38,0.574,0.046,72.60986990801945,0.261,0.2334,0.4466,0.0046,0.0214,0.033,1190,1274,130,0.238,0.2548,0.026
20744,0.3964,0.5604,0.0432,72.69692697978287,0.274,0.2404,0.4312,0.0044,0.018,0.032,1224,1292,112,0.2448,0.2584,0.0224
20745,0.4008,0.5584,0.0408,72.84427384718909,0.2752,0.2464,0.427,0.0048,0.0164,0.0302,1256,1314,106,0.2512,0.2628,0.0212
20746,0.3856,0.574,0.0404,73.00084725669106,0.265,0.236,0.4478,0.0052,0.0164,0.0296,1206,1262,108,0.2412,0.2524,0.0216
20747,0.3936,0.5716,0.0348,73.07827402170771,0.2732,0.2364,0.4452,0.0044,0.0164,0.0244,1204,1264,104,0.2408,0.2528,0.0208
20748,0.4008,0.5656,0.0336,73.1763731664805,0.277,0.2416,0.4368,0.006,0.016,0.0226,1238,1288,110,0.2476,0.2576,0.022
20749,0.4032,0.5696,0.0272,73.2961005974507,0.281,0.24,0.4424,0.0044,0.0144,0.0178,1222,1272,94,0.2444,0.2544,0.0188
20750,0.41,0.5664,0.0236,73.41413235071073,0.2844,0.2472,0.4372,0.004,0.0112,0.016,1256,1292,76,0.2512,0.2584,0.0152
20751,0.406,0.5748,0.0192,73.55760808149405,0.2832,0.2406,0.4498,0.005,0.0094,0.012,1228,1250,72,0.2456,0.25,0.0144
20752,0.4156,0.5668,0.0176,73.66328614719707,0.2914,0.2428,0.4412,0.0056,0.0084,0.0106,1242,1256,70,0.2484,0.2512,0.014
20753,0.4112,0.5724,0.0164,73.80061663079181,0.2886,0.2412,0.4472,0.004,0.0092,0.0098,1226,1252,66,0.2452,0.2504,0.0132
20754,0.4088,0.5748,0.0164,73.91356337106284,0.2858,0.2424,0.4488,0.0036,0.0096,0.0098,1230,1260,66,0.246,0.252,0.0132
20755,0.4116,0.5728,0.0156,74.01175710073336,0.2806,0.2592,0.4394,0.0028,0.0076,0.0104,1310,1334,52,0.262,0.2668,0.0104
20756,0.4148,0.5716,0.0136,74.13277577075436,0.2878,0.2524,0.4424,0.0016,0.006,0.0098,1270,1292,38,0.254,0.2584,0.0076
20757,0.4044,0.5836,0.012,74.25019132598075,0.28,0.2478,0.4566,0.001,0.0062,0.0084,1244,1270,36,0.2488,0.254,0.0072
20758,0.4108,0.578,0.0112,74.31474878000496,0.2874,0.246,0.4516,0.0008,0.0068,0.0074,1234,1264,38,0.2468,0.2528,0.0076
20759,0.4088,0.582,0.0092,74.39594153945728,0.2864,0.2438,0.457,0.001,0.0062,0.0056,1224,1250,36,0.2448,0.25,0.0072
20760,0.4028,0.5916,0.0056,74.45993537309701,0.2892,0.226,0.476,0.0012,0.0052,0.0024,1136,1156,32,0.2272,0.2312,0.0064
20761,0.4132,0.5824,0.0044,74.47397831546749,0.2942,0.237,0.4614,0.001,0.005,0.0014,1190,1210,30,0.238,0.242,0.006
20762,0.4056,0.5896,0.0048,74.5373556591751,0.2812,0.248,0.463,0.0008,0.0052,0.0018,1244,1266,30,0.2488,0.2532,0.006
20763,0.388,0.6064,0.0056,74.58140012168649,0.2648,0.2456,0.481,0.0008,0.0052,0.0026,1232,1254,30,0.2464,0.2508,0.006
20764,0.372,0.62,0.008,74.5565118438178,0.2534,0.2362,0.4992,0.001,0.0054,0.0048,1186,1208,32,0.2372,0.2416,0.0064
20765,0.3684,0.622,0.0096,74.46819527024486,0.2538,0.2284,0.5046,0.0008,0.0064,0.006,1146,1174,36,0.2292,0.2348,0.0072
20766,0.3636,0.6276,0.0088,74.36931190760745,0.2456,0.2356,0.5064,0.0004,0.0068,0.0052,1180,1212,36,0.236,0.2424,0.0072
20767,0.36,0.6292,0.0108,74.26712593091146,0.2408,0.2382,0.5052,0.0002,0.0098,0.0058,1192,1240,50,0.2384,0.248,0.01
20768,0.3616,0.626,0.0124,74.1629362778645,0.2406,0.2416,0.4996,0.0004,0.0112,0.0066,1210,1264,58,0.242,0.2528,0.0116
20769,0.352,0.6364,0.0116,74.07490354438394,0.2306,0.2422,0.5114,0.0006,0.0078,0.0074,1214,1250,42,0.2428,0.25,0.0084
20770,0.3516,0.636,0.0124,73.9556261984334,0.2318,0.239,0.5128,0.0006,0.0074,0.0084,1198,1232,40,0.2396,0.2464,0.008
20771,0.3512,0.6368,0.012,73.84076816562356,0.2308,0.24,0.5138,0.0008,0.006,0.0086,1204,1230,34,0.2408,0.246,0.0068
